CONS_NO,FLAG,anomaly_label,anomaly_score
78D9EC5D5A540DEA0BAAAA249B68D108,0,1,0.8703791953152649
CC16912269939A15680B9EAE5E23AB99,0,1,0.8696516741615407
397C84F9F2AEF73869F12D82B3D54DE3,1,1,0.8670419564978931
3678D271480D33420C4E051F21DE318E,0,1,0.8654888360445404
62A7D48FC1C9809E29274B7036B44800,0,1,0.8653841604832619
C13AD37429B8A638B218E48438D68AB7,0,1,0.8641416878885148
88197E6A90FD0DBFF8D6DD2B3F34B89F,0,1,0.8641359241031117
8D41C915BFE69B9767D2888CAA10F98A,0,1,0.8630855363114454
DD1871DC7819479A0C0DE67617EF0BE0,0,1,0.8622235558090228
C5695F151BDEFDA583E9042B754E751C,0,1,0.8616879920986776
D71DF5D73347FE9470F588773291AFA8,0,1,0.8597368386291491
D29E5E8C626D41F9E3FC2396CFEA25F0,0,1,0.8589665720054676
EF067855259AB3F4DF47049E23217DF9,0,1,0.8585678682888646
C539E1859C5601212BA9F95099C230B9,0,1,0.8571043833686293
A8B9B4DB9526D0EA90B8F465417AEF67,0,1,0.8546074348875232
A62B87506DD768F8B3A74539BA76F082,0,1,0.8545002170132768
AD593EF7A755AAA7B84654D882A859FD,1,1,0.8527995506973904
AA18F8C16F550F6237160B312EE02561,0,1,0.8504739579837811
3FA49CDC6F5D2C8418F9370306957580,0,1,0.8493096951441809
30580FB9C88D66384AB81FFB8A21663E,0,1,0.8473182476550877
86F1BFB4B0FF1F9E4956F634696032E5,0,1,0.8471037077330534
AD5D244129D282FBD9A9A7401D737959,0,1,0.8469391647181772
A0E791400CF1C48C43DC26A68227854A,1,1,0.8468782890820492
B6FD1DD8631535396DEB1E81D2C8E73F,0,1,0.8463180279605821
09EBB526E4D24845D583105FB0C53A08,0,1,0.846314136534462
CAC662222F6CA2DC7DD571164EEF044A,0,1,0.8461858216162352
C2561079E87CA7028EBE3D571208FC90,1,1,0.8444620479951761
F4AFE28140F050F78AAD2A21F222666E,0,1,0.8440203642703702
1680545ECE328981B9B4C387D3F2479E,0,1,0.8439193613025275
F7632DFBB76ACC0C61F485A5E4CD8D50,0,1,0.8437197775357582
CF42F8B2C3D51086ABF999E011182499,1,1,0.8436429379103231
2952491E940C9040B188B3C9095910D6,0,1,0.8415551750425304
B62B7D6555ADD5652377C54C5D690C69,0,1,0.840943540203364
5FC8278A21B25D929F723078C145EFB1,0,1,0.8391082666965549
13A9C709C0C494B86DF13BC686F40C9D,1,1,0.838758196136482
4BAB059BDF7F31DFD6E351DAE783DCE0,0,1,0.8383418675135282
90EB02F771139E18095A46E18904BC8E,0,1,0.8382398075457546
00FF6F472E1BBD9E89533DB0F7833A6E,0,1,0.8380986211283656
520FF952C63ED90E93967264E275DEBB,0,1,0.8367362681814512
C3FCF0859C3EFE4EDA4F97AD40AC29E3,0,1,0.8358353905546982
C065A7C4396D1DF6CAFBC9F86AA5FF40,0,1,0.8357669566515019
66895EE1974B4D66117C446F9835C78E,0,1,0.8349073028518929
DE8E1EAE4E578C0CEF92D1E23499888F,1,1,0.834375967543134
E20B71CD151534680FF4CA24BCC1B871,0,1,0.832402838970764
19BBA47747DD863E61F07293FC3B7733,0,1,0.8322712836545109
12E04A8D1A6A1DBD53DF5D36A40AED78,1,1,0.8321777570934658
B23FC33F7D1CF32915A853097325F511,0,1,0.8293337856547561
B92A43D6F9E29EAAA4DCA0195509EB7D,0,1,0.8287909796568145
62E39966C93CD884F54580D0326BA0B4,0,1,0.8277134785808972
D076FDC891800CA297B7CE4BEF149032,1,1,0.8274028922150535
D53DDD2C59CF944EF72BE5A117AF0452,0,1,0.8270017284603681
67401768ADEDE27B28C2FC9B397AF0BA,1,1,0.8265209513952966
E24AC6F28F330CCDBAEAFCD82E86609B,1,1,0.826431090575099
C61C6FC451C305240697092D9D810230,0,1,0.8262240299859877
E1A2C6EA3EE35B51AC0B669F05C2FA2E,1,1,0.8261986238884989
641125A4043DFCB3F7516FB40C5DAD66,0,1,0.8256046110117096
C2ACC41E6B186FB8DB825991A3D8B854,0,1,0.8250509952971394
9439F225E2FE10D2CC65E8EFBA5CA149,0,1,0.8238366370153822
516F642CE05593E9AD3FC353C1AC1615,0,1,0.8218158144565272
951D5DC7EB787F937C831E9002755C51,1,1,0.821800808277883
8845461C6F9564A02DE8739B540CD921,0,1,0.8209361100034677
8674663D91ACF9D62BCD2770E0120B91,0,1,0.8207728935771363
A4E634A60A7ADF4A2B76EE7BA08D1FE0,0,1,0.8176802805492001
